"mu","clonalmutations","s1","t1","s2","t2","cellularity","freq1","freq2","scmuts1","scmuts2","weight"
11.012653322270904,337.4500893386868,27.47302628115667,16.85271297779695,1.9178902679497296,11.809082033572198,0.6949791864065463,0.7031,0.107,179.0,186.0,0.0013751528560253224
16.595908732987482,253.04939005053325,0.6964811818186903,6.034784252297356,0.9675598323046902,8.773103347633912,0.7283530405235297,0.681,0.1391,249.0,100.0,0.0027926453820225276
16.484620830904834,243.65435449727923,1.0204141531753423,10.063199470070906,0.993779151514417,8.61915848066337,0.7161503442030543,0.6900999999999999,0.5959,239.0,38.0,0.002196996602212616
17.159142201180295,285.5562638798975,0.8287168284815042,7.911297230798139,0.8297061955547221,9.340612018656554,0.7145208815975168,0.5688,0.0935,268.0,100.0,0.0023476274984918413
14.950327020242034,311.014944060316,1.3488668734408291,10.361164465382135,0.49010808035963377,7.224939500844053,0.7063256533737355,0.5307,0.1093,230.0,175.0,0.0010293050122511867
12.3318942129061,329.76147985209764,9.427638952852096,16.189142335978296,2.1437972193266996,12.737969063531375,0.719258656220391,0.6279,0.1033,178.0,224.0,0.001669772754355255
12.1206505524301,280.4800694960008,1.622273915832576,10.593927937799617,10.355973151016329,16.426292850703238,0.6984070977675327,0.6152,0.1355,222.0,219.0,0.002373476375360587
11.951197156164184,329.98221828716805,1.0985411040969366,9.488431223129814,0.2557694566064538,5.2030300802709,0.7027828484597245,0.5132,0.1089,234.0,182.0,0.001179919181857659
14.810305650572545,345.4637698550134,1.2378262654052499,9.68770276497603,0.6612475120180751,8.713587122174836,0.6909506859103114,0.6193,0.0612,176.0,222.0,0.0013367937988218192
14.56381952090575,281.26292546877573,1.4141145041770964,9.667636233718529,0.8246633961734394,8.974214753747134,0.6976568567333554,0.7189,0.0642,218.0,282.0,0.001183936840551981
12.214990950423978,326.34076581384295,1.5546590263344957,10.978110226500394,1.5832598160167304,12.395412994953666,0.6811613539200567,0.5823,0.0534,220.0,190.0,0.0016716765248561236
16.157146876168657,320.8779128065383,0.9479777265271485,8.274981523566384,0.17835589084267373,4.70332360166707,0.7058978189937416,0.6428,0.0603,192.0,146.0,0.0010336345524305864
13.998710541661374,308.72034035751426,1.5453962770426792,10.452229428668687,4.430143949719869,15.038361067614597,0.7027632542267792,0.6504,0.0803,206.0,160.0,0.0009271513188692821
12.486347793185898,364.1335392185302,1.8974661348070334,11.703538613851252,0.837952172488527,9.45047360530749,0.6860485207381642,0.5916,0.0809,186.0,166.0,0.00279566794857288
19.025427638111992,327.86622113159916,0.9687461110604418,8.039344531784288,0.3238263063776152,6.0298539010994965,0.6776397317068854,0.701,0.0539,189.0,217.0,0.0027071828202754793
17.280526730067365,355.36043608692523,0.5674632588260216,6.013167445660124,0.398809940101759,7.05675183940052,0.670614505453348,0.6243,0.054,168.0,198.0,0.002515456301195254
15.706676255753468,266.2912476604461,1.6233256857722034,10.694723077412965,0.8021970743124452,9.225085562870834,0.69538163309588,0.6629,0.0626,248.0,224.0,0.001056885894270462
13.732816577350222,286.449474526519,3.218846093399175,13.297092512886904,0.4175674326405679,6.521073215373423,0.7096508474136074,0.6855,0.0712,200.0,215.0,0.0010144740734295949
14.539552880356464,273.6846256999943,1.5019930990689012,10.528578585671168,0.33987719872065325,6.559556834422946,0.7127447184767071,0.6397,0.0513,237.0,308.0,0.0008677959732973549
16.279611211592876,319.12158540213323,0.849027549540029,7.453200247970694,0.6250450226699495,7.8519891133569395,0.6793564358836024,0.6683,0.084,178.0,233.0,0.0024458712941373795
13.42332528355945,297.1854070252215,2.8889404173212934,13.354181530612628,0.581002799579949,7.496700014855223,0.7102407464811604,0.5535,0.1326,243.0,204.0,0.0012648899081281896
17.647955235167345,286.2133196380727,1.2138936494265458,9.590196042499146,0.8615018828202334,9.671944608928763,0.6920757993610394,0.6159,0.0664,284.0,196.0,0.0015079131355442924
14.809157781218358,331.138201014581,0.855139972360482,7.886264590730452,0.43207885882383784,6.619816099288046,0.6834675508705355,0.5932,0.1006,204.0,135.0,0.0019316580305981958
15.498700079067063,270.1705540142355,1.0902319994614,9.313508583100612,0.1656994524149825,4.286923655941127,0.7273108134693007,0.5521,0.0925,282.0,230.0,0.001039007052880551
16.431200426941853,273.211565860409,0.7619849223821233,7.552360986225665,1.3033818486188513,11.10834884090475,0.7256867585830322,0.5505,0.1094,269.0,151.0,0.0014956112180465329
16.649007280404692,293.40340680812767,0.9755835711150482,8.265873142304512,3.940577635564096,14.808213700670171,0.6828784994899714,0.6612,0.0669,271.0,167.0,0.0018493919014883392
12.490225659926773,375.6131830489045,2.7195837294648504,12.854705675081775,0.7664613900758036,9.043010222526204,0.6864391400621596,0.6656,0.062,129.0,245.0,0.0018395665501042238
17.996440752919995,286.23210346834907,0.6665152797299534,6.301990096521293,0.5124354808297451,7.3441425859524845,0.7011294414348228,0.6836,0.0662,219.0,236.0,0.0019211454337811295
10.959452101272143,369.9134983175071,5.708926512205466,15.490531977245649,0.921910144501598,10.093319039056754,0.6829702333142448,0.605,0.0601,158.0,212.0,0.0019096217328490542
14.788017605722985,306.5049618423709,2.7390715238043626,12.922985401418305,0.3266763146756726,6.289015562047584,0.6991293269255147,0.6675,0.052,227.0,361.0,0.0017720224252813878
13.807015981860015,318.9956214523122,1.6196205633140446,10.765643347952158,1.3940156815062388,11.079113335120509,0.691099422310473,0.6052,0.1143,236.0,232.0,0.002174070867502295
14.884935126324228,324.88556091173166,1.485532910656065,10.604187432452425,0.45005455175091935,7.502646114559736,0.701664135885306,0.6143,0.0538,206.0,306.0,0.001694919567309847
17.012474971536413,340.4924115707498,1.2778792581549137,9.76752688192482,0.603677641126086,8.156285376926164,0.6758394688734377,0.6231,0.072,199.0,272.0,0.0029470217613579513
14.188037882775415,313.6554992478526,0.861285853745924,8.013753218507599,1.3835248921596959,11.369321954839636,0.7289030728533112,0.5822,0.0944,216.0,194.0,0.0013491697288894524
15.332146102523552,285.0887243531795,0.8651719420147623,7.5888541189993255,2.6601485314540794,13.563956005184112,0.7201961012823044,0.6724,0.0712,216.0,171.0,0.0016804189628939297
13.766963415332981,298.7775578607624,1.1673724198667954,8.913094990081856,0.14420531333450737,2.8350435093635125,0.7091329811317317,0.6289,0.1428,232.0,193.0,0.0015743237497496242
14.769527031535748,296.4780292507287,0.8498774766021083,7.372417276902604,0.20552883708492403,4.881564085455265,0.7049616802653482,0.7073,0.052,161.0,257.0,0.0009553772007110068
18.362464517642444,301.3928885830125,1.0296329513298215,8.202529536548282,0.4834749087249716,6.434758201234666,0.7016836896232901,0.6698,0.1116,210.0,145.0,0.002949472640134095
14.545632190371002,290.35684622718026,1.6193354960441517,9.730357567116362,1.8027730022990192,10.870974403365395,0.7341229812941423,0.6705,0.1871,171.0,110.0,0.0017100886458036413
14.647253518230666,290.66477253131166,0.8943876194624168,7.834896766174058,1.304286328911714,11.233006783776979,0.6876934156953998,0.6736,0.054,242.0,192.0,0.0011512665840650096
14.47741547730758,276.5634094157724,0.33583009542426384,4.349127772794909,0.47529644362998963,6.641110481480502,0.7148038821508989,0.4672,0.1752,264.0,257.0,0.001328138806711261
14.243454143914049,307.69661955482104,1.4479979572320865,9.245438167479646,1.2845325899770144,9.54930302209542,0.6783205057766404,0.6816,0.1718,212.0,153.0,0.002031509558352563
14.991672154352866,303.3760436367591,1.6659931309763436,10.667108916350818,0.9081379050619314,9.271729009592647,0.6966542907561291,0.6597,0.0926,237.0,196.0,0.0028579254879455393
13.41019528073377,309.6671780044486,2.625936008967126,12.776371277906671,1.0214199183483765,10.24819530797139,0.7165280952884343,0.6573,0.0605,230.0,124.0,0.0009295601152804653
14.585572917370243,304.7546881535323,1.9368374538463884,11.43240007948641,0.45209138223367956,7.080251407731699,0.7073852267169849,0.6726,0.0608,226.0,233.0,0.0017208943421245576
13.75075267297176,348.10649969784606,1.8662383017865483,11.33768759629141,0.8646908394749839,8.767208049287765,0.6751339037272813,0.5792,0.1556,174.0,172.0,0.0012893449562279208
15.128892808772271,339.493531849599,0.9968917497131675,8.464878458222742,1.4367176448426318,11.421046291048258,0.7025352447622508,0.6341,0.0816,186.0,140.0,0.0010978784186960998
12.794342939367658,323.3793950145184,1.4599747768422904,9.879490436510924,2.55542211585218,12.867640649830676,0.6976859829763684,0.6319,0.1533,204.0,149.0,0.000931263117256586
13.956363489149407,304.1626483211169,1.8769350514498695,11.520189279030776,1.1365760264269449,10.744900442860837,0.6869845897636533,0.6312,0.064,217.0,225.0,0.0013646594824209088
15.035507330089441,303.7267798181104,1.532510924514067,10.345724131284676,0.6857783488983,8.474649701954633,0.7129532322032184,0.6723,0.0674,196.0,166.0,0.0018528202900413055
15.871401183542481,252.92888964142674,2.2013009013143146,12.074916696159972,0.8022809965710808,9.257046632240664,0.7183436587717291,0.6537,0.0635,275.0,228.0,0.0015616173256170515
13.479624977537881,367.5835297667538,1.0327692376871351,8.692730892973985,0.14263160596599977,4.465131519098606,0.6683047113336708,0.6483,0.0526,177.0,205.0,0.0016177209986798203
15.020013772337798,302.5842458986918,1.3279932626246962,10.453306543703341,0.43058247156234764,7.571761168133927,0.7005887894267439,0.5367,0.0578,248.0,166.0,0.003263849134216978
16.14353018812256,289.4870423117605,1.577953988173061,9.980632180078937,0.5537398876502366,6.584695175289511,0.7078327701766999,0.6867,0.1277,207.0,155.0,0.0009131765882353372
15.052916174946244,293.6751459605357,0.18705360155033202,2.234183896065662,1.0792242565700259,10.332796120985778,0.6878778417072642,0.5671,0.1021,261.0,218.0,0.001290178909541819
