"mu","clonalmutations","s","t","cellularity","freq","scmuts","weight"
18.928644911700676,293.9712166002044,0.43827556388259836,9.113644793353588,0.7028257091504883,0.6369,244.0,0.002391066216745363
19.06621811844233,303.3004051229997,0.29503743226994206,7.11235223460037,0.710813395549174,0.5442,251.0,0.001875457101325
17.70664880744992,317.5948675097402,0.35954876369155075,8.089049736519923,0.6853766063513339,0.5843,227.0,0.002474673598707546
17.13091752440127,280.9057948629578,0.49068788556751286,9.694236972005633,0.7022655270268165,0.6749,240.0,0.0020907470853005457
18.504809555620362,303.0062943449746,0.37502133514172076,8.055063998072336,0.6955268191992708,0.6399,191.0,0.002078407609706801
14.527665142675469,328.0677156361169,0.434934235331434,9.097927655856868,0.7035179407093322,0.6302,214.0,0.002671857743491179
15.9931210287804,303.63865755572806,0.5324381115893155,10.713778412981263,0.7026269229759006,0.5975,214.0,0.0021271441077931174
19.14104127721742,303.87724386696686,0.2535815060502976,6.327576341205038,0.709957307992911,0.5364,220.0,0.0016836186404930625
17.03887265194654,277.92628102905184,0.429851215050568,8.946731645373514,0.707671053919511,0.6429,247.0,0.002433394349076101
18.424097600424567,317.8313814700916,0.34687478877310063,8.328913918364343,0.7057986731596929,0.4938,249.0,0.0025021735606305362
17.380769629957115,293.7746301433849,0.4436626678120382,9.293893708973545,0.7240530338999548,0.6194,210.0,0.0023254826766324894
19.29105070315,310.1560827570211,0.3388042030095482,7.505861166326911,0.707510388185585,0.6236,174.0,0.010541697059782262
16.043294423020807,305.877765519578,0.4170129844816757,8.92412842771956,0.7102499984357697,0.6094,230.0,0.0019401629406418412
18.437301829759384,271.1275035047382,0.4544995583847297,9.652580648966453,0.7103558160557361,0.5832,260.0,0.0022103824254391456
18.772749491993277,334.0068862312303,0.24753794163071466,6.045372886456094,0.6843736736483521,0.566,183.0,0.002435858256036432
19.697628867832705,285.92213196526393,0.2954493573603115,6.491460459822294,0.7122000882557239,0.6585,212.0,0.0020678816314518315
19.247082444073435,279.3266492787732,0.3659608480212035,7.9746493226395785,0.7004214192002058,0.6262,258.0,0.0017175968635933132
14.081351514116628,288.33163036580373,0.853749564658554,14.381717672818356,0.7114528987853843,0.5986,218.0,0.002667766280443464
17.587441525310847,269.0142607320666,0.381101171010934,8.313581151096514,0.7099312860953502,0.612,276.0,0.0018738202786261287
15.087422895545217,301.9478755238408,0.653933006300906,12.267517663020657,0.7128808805903682,0.5981,228.0,0.001984865385953642
16.283777727738283,301.78722975198957,0.3795371912777848,8.469946467274553,0.7186367900480384,0.5776,249.0,0.002024636603510514
15.656454069724038,303.9365726977569,0.6331409606043047,12.15997873089446,0.7119064347613224,0.5695,234.0,0.002108248376324398
19.657685231849868,234.60328685104975,0.24140344881544915,5.662347706503782,0.7173194679296286,0.6124,279.0,0.0025802938235564604
19.64877719853542,298.46919119502087,0.3150536041302868,7.023639378696834,0.7294644506086283,0.6313,206.0,0.0021225085049069096
18.652128447628872,321.9649892694457,0.49780747957266275,10.227942763740375,0.6971906190644656,0.5967,192.0,0.0017627812527178479
22.597354858796134,205.3261270819683,0.27344173415689066,6.573104011333899,0.7153774433986091,0.5661,330.0,0.00542464035937884
18.548642521403643,306.80829289848475,0.3403438707307062,7.684055351193528,0.6955777366560194,0.5961,235.0,0.0016988598764630346
16.590709736902465,316.63868767105527,0.4424909132410772,9.123945537626676,0.6959882606607337,0.6469,179.0,0.0017927027987580655
18.069874782320127,285.8739437944717,0.43037109808075147,9.266987488338563,0.7117279870970289,0.585,258.0,0.002157867417556751
17.982017081812884,356.1187578080888,0.45801455506793437,9.637252932357436,0.6995565788863847,0.5965,156.0,0.003008106829402815
21.853752143711425,230.51815108030758,0.3772772063648521,8.277447547509524,0.7183307536878638,0.6066,284.0,0.004391919818280108
18.599365404592206,264.49417796246706,0.41672610730979187,8.669198575379218,0.7064831767728715,0.6546,226.0,0.0023199693798718183
19.940479515226833,271.69388532158735,0.42571344676294653,8.645112678230415,0.7015150374165806,0.6834,214.0,0.0021206943376831547
20.013399642401865,311.17277085560727,0.3122187786043646,6.952591006811299,0.6991264237691955,0.6344,236.0,0.0028434527326701557
16.12595087940352,308.82887220669465,0.5619589322728883,11.110722421816416,0.7049807483343508,0.5982,205.0,0.0019850294340387513
16.857614226312407,235.74948162690353,0.6207546071924849,11.619320030389718,0.7303675562287992,0.645,286.0,0.0034568967055781615
22.31309046852202,254.9994189169091,0.25701298557494906,5.923898850698179,0.7218109963028478,0.6237,278.0,0.003446459154179246
17.00342961320976,320.8929106917881,0.38342749723512815,7.948949052960897,0.6997582495389013,0.6827,187.0,0.001750321662214474
21.469642226750537,288.0893590011835,0.4529949567020029,9.5827851565042,0.6879661112984815,0.5922,251.0,0.00222781022040413
18.87594413036311,306.22634245681337,0.4468585827472844,9.103199490938957,0.7122160080209184,0.6625,180.0,0.0021811962735952947
20.02181413479046,304.3727538706012,0.3722130118889281,8.498526530448528,0.6991758995608829,0.5478,223.0,0.0024839224177375624
20.7652839216525,283.87134209779106,0.33275335641160264,7.504409508138796,0.7207057606556916,0.6038,237.0,0.0024170339931753964
17.079308413264148,282.8611360701811,0.38700628715367613,8.332286044688642,0.702547648451043,0.6269,232.0,0.0021910971542951525
15.29266319575819,336.0102908766301,0.4773068103065498,10.157751037765692,0.6895801437758,0.5514,219.0,0.002039084933039676
18.23339997855325,312.9492256174668,0.5003500697186402,10.165455525062884,0.6889326218433434,0.6156,213.0,0.0019287320880360915
16.72707800912395,350.2801132892797,0.5811105581327837,11.543996386764592,0.7028244911804522,0.562,187.0,0.0022663732248860377
19.841297988341857,267.7619770626082,0.28050166310744606,6.4747823772830735,0.7137223047771207,0.6101,277.0,0.0019760499072043938
19.583288133226016,322.0537598840568,0.3797476616364662,8.11812286348485,0.6893035805686275,0.6431,208.0,0.0022151140256498718
19.716978319960468,264.7770114718868,0.2091889014420227,5.276964649573094,0.7152721457288623,0.5558,264.0,0.0018222725930059876
19.10590888429302,289.05056561323664,0.43949194156590293,9.3611593678357,0.6966701942490116,0.5945,251.0,0.002149162155948263
17.824521598822713,294.25935490803386,0.3513866223851179,7.787233944087108,0.7112735522009259,0.6136,230.0,0.0025284938065547173
14.437981037144178,312.06384011047317,0.5114139170400152,10.1088880145761,0.6943687181577362,0.655,195.0,0.002308835889157905
19.70056233431212,272.782187246421,0.25997943036457644,6.380523125196816,0.6949725385908776,0.5512,257.0,0.002024354061867764
16.348610508837208,307.3649042450189,0.47779201364109597,9.403758304413344,0.6915173552877107,0.6915,215.0,0.001731950605538749
16.992284979187083,284.94005340841613,0.45759621112494153,9.525413140556905,0.6985562077726643,0.6164,224.0,0.0018711048426652732
15.577217409694047,315.721776838844,0.31328647902194606,7.224820540590818,0.713884078311672,0.5887,240.0,0.0018414701516525167
20.32507354612848,312.2426851914117,0.3245889921037065,7.36556497985128,0.7026769714854766,0.6017,213.0,0.001911341616531745
17.46471790944336,332.82016532255227,0.26433150932589206,6.4779078957348775,0.6801096899657361,0.5495,214.0,0.0021313387763607903
15.948343051552392,339.6301931184661,0.6336211110712175,12.238795658422676,0.6927642569080171,0.5545,197.0,0.0019379850650112272
17.531874396356447,342.3263759078774,0.48850117025295614,10.029511964209727,0.715965037042571,0.6087,198.0,0.0030547059059991433
19.181142741029923,260.96431523653615,0.4692518096803105,9.584425826542574,0.716199782568432,0.6381,267.0,0.002135438297256907
17.227427685205498,323.190594772019,0.33805973600045364,7.332301388557454,0.6951461708846864,0.6518,201.0,0.0023470000704059624
16.063326061572283,291.47079232935926,0.54500949406479,11.02256602066922,0.7274776533902667,0.5706,267.0,0.0030958785217463
19.778480087329147,298.72041047220335,0.3961612768400887,8.248615575375934,0.6932293065347834,0.6686,197.0,0.002124984850529555
19.92710076415445,246.24576238118811,0.40946301668672014,8.506678683235362,0.721199260980919,0.6622,274.0,0.002934715944098907
18.691271023967538,294.4507930160919,0.4345178127458417,9.124182917380914,0.7011803370685171,0.6242,238.0,0.0025060185846237717
13.670409719119991,361.14259946221756,0.5169102513819814,10.459407645970524,0.68249662378746,0.6047,189.0,0.0038664779013636956
20.441133564917386,233.47069793720863,0.3959950852725148,8.69528855237621,0.7442733202190811,0.5875,287.0,0.004963204654847458
18.82955476995049,258.7327195103823,0.49996333557514666,10.04710192901861,0.727419404978996,0.6365,245.0,0.0032963167990070204
17.488195444858974,259.1156139840848,0.35094897448916806,7.953010039774242,0.7259553280121378,0.5813,310.0,0.002465310551233731
22.763009246740733,264.09711696904526,0.2760957170605461,6.20231442489743,0.7313399876711384,0.6427,229.0,0.009383964147396274
17.897550506340302,256.7470806403548,0.3009136153986995,7.107192948874574,0.713205547598053,0.5667,264.0,0.002819456871107881
21.913584566186934,262.2327143179155,0.27825683623304004,6.31042163553204,0.7121365149608125,0.6314,265.0,0.003421368089854453
15.355393355496071,323.59667614829846,0.39084138967582444,8.56261744180351,0.7031240163947751,0.5963,212.0,0.0022426582516332084
19.681919214237446,287.88715515882774,0.47140871767339465,9.722529638393109,0.7011449329303728,0.6187,231.0,0.001691445373923428
17.818857310158926,299.41801589149816,0.4143444767930519,8.882994955459749,0.7165487294332155,0.609,253.0,0.0017141727935362098
18.32135910735994,306.3802432423032,0.32757349248893525,7.7109656193862595,0.7059085740315153,0.5468,241.0,0.0033971257667752166
16.077200799414918,302.4536753859835,0.415289337317328,8.63434506035479,0.6995843228453521,0.6566,225.0,0.0017252482186763817
15.869851541018528,383.71886849478074,0.5564252740034697,11.076190076346373,0.674246065514612,0.5905,164.0,0.0034636669773272723
18.377142619914885,290.5765077529113,0.3350979096687761,7.56727403086113,0.6936235222417952,0.6001,255.0,0.001688207092109697
17.82429330249118,332.6040275494722,0.3620680285427036,8.192043435932485,0.6871379278763097,0.5731,186.0,0.002586736029508275
17.69575664461451,316.928904630775,0.44680584966785797,9.602804499782646,0.6996600869264672,0.5698,209.0,0.001787819442629367
20.188866596214513,287.94306803957556,0.3900302922408514,8.206935263120261,0.6962917752100531,0.6581,240.0,0.0019248871037038982
19.550988165429995,290.9349342804603,0.4751886906103365,9.461155926345223,0.7077901764902488,0.6754,200.0,0.0017016013463896553
16.99194323688051,286.2219133911907,0.3745844277456089,7.954885387305776,0.6925152060833717,0.6561,240.0,0.0019224078111563735
17.70383303946449,302.69795394544616,0.2614430577512687,6.2569314240397125,0.7047899696690418,0.5799,262.0,0.002121262147543117
