"median","mean","lowerq95","upperq95","lowerquartile","upperquartile","VAF","truecounts"
86.0,81.27562831265867,50.91980331530897,97.17258297053095,77.19803315308963,89.72582970530952,0.005,81
157.0,168.58764226767462,140.6726053585248,205.51774891159286,152.92920421218284,183.17748911592855,0.015,152
147.0,135.52354048209364,104.09272044325475,152.0,131.92720443254746,152.0,0.025,163
90.0,86.83120799332264,67.2886335180228,106.20176130103316,78.88633518022812,99.0176130103315,0.035,67
58.0,57.43080423370398,44.411047847708275,77.89543057594014,48.21574217715964,62.01246935445575,0.045,55
33.0,32.98538803728235,25.275817809749377,46.198653449361046,27.75817809749377,33.814122458088924,0.055,27
24.0,24.2385350602435,19.514647802623013,28.632259098013755,23.237916080231383,25.322590980137566,0.065,28
14.0,14.690899660774958,7.5146478026230135,21.540323872517195,11.713748240694148,17.403238725171956,0.075,13
9.0,12.12975831491458,9.0,20.044038767524093,9.0,11.440387675240942,0.085,3
9.0,8.351410511936468,3.2221040685275435,11.888968832128887,5.380553723890056,10.827634450082224,0.095,3
11.0,8.475605106289736,2.2221040685275435,11.90440387675241,4.773497033039865,11.044038767524095,0.105,4
5.0,7.365781556202768,2.1110520342637717,12.888968832128887,3.190276861945028,11.396720575287784,0.115,5
3.0,7.082542276942692,3.0,12.888968832128887,3.0,11.224355025370008,0.125,1
5.0,5.339694828240718,2.1110520342637717,9.55587532851555,3.190276861945028,5.913817225041112,0.135,3
5.0,5.464909735833359,2.2573352215198494,9.572864498464934,4.204844030906465,5.946999881392493,0.145,3
7.0,7.499986334288432,4.371394604245859,10.759191944196612,7.0,8.59191944196612,0.155,3
8.0,7.715669114963919,5.128661950655753,9.893200754747667,6.371681684873133,8.941470546537783,0.165,9
9.0,10.424527688225618,6.286788369742772,15.555791862944913,8.867883697427718,11.668501271554346,0.175,17
13.0,14.109391479420722,12.0,16.88894796573623,12.0,15.7410112814292,0.185,14
17.0,17.44010159251933,13.08342295186597,25.145606037981338,13.834229518659704,17.941470546537783,0.195,31
14.0,13.954997980545254,12.099779837370857,15.91409109879848,12.997798373708562,15.140910987984793,0.205,27
15.0,17.004234788513486,11.106799245252333,25.332616385072235,12.24573324139654,19.32616385072237,0.215,31
14.0,15.492226771883471,11.0,23.222781824902214,11.0,16.741451675123336,0.225,22
12.0,13.515191145607345,10.091935225496561,18.786401509495334,10.91935225496561,16.590444597672434,0.235,14
11.0,11.324499055033922,6.533919376918834,15.613997167720225,11.0,12.628244916177843,0.245,12
11.0,10.736116397744047,7.275817809749377,13.74266477848015,9.758178097493767,11.81412245808892,0.255,20
