"mu","clonalmutations","s1","t1","s2","t2","cellularity","freq1","freq2","scmuts1","scmuts2","weight"
10.84698833398809,340.54987032845037,1.187070930604873,15.925783430653013,1.1590687176478145,16.524302345221937,0.6965704173211391,0.6224,0.1904,164.0,110.0,0.0025651926239700644
15.269511897416113,343.79471253318576,0.8461901574099474,14.237143454278977,0.6513043648076523,13.90645622098465,0.6896697431738422,0.5569,0.0761,200.0,312.0,0.0020221499989296833
13.364223945216834,305.9564511955534,0.4528171490214548,9.20679217172651,0.8776431296484218,15.68391368721256,0.7066696345480287,0.5921,0.0931,239.0,156.0,0.0028941354496530266
16.10482429438272,297.1262890247697,0.42623372989156394,8.394152949054694,0.3753658524379024,10.140993074913583,0.6966864013268395,0.6793,0.0573,214.0,306.0,0.0014745732637104997
15.631358512935389,319.46228823286907,0.4702033256688428,9.365842888817916,0.2311026576486516,7.566091877154131,0.7157957568245829,0.6231,0.0739,213.0,187.0,0.0018701756571171506
14.543579359311476,288.1223899442324,0.5809205575393671,10.971824459996734,0.3449584217664664,9.186259153518373,0.7091885083104134,0.5881,0.1082,239.0,124.0,0.003121979912464701
13.932603456692906,344.3774500723232,0.4926527616105717,10.143355655347108,0.4189452097636309,11.437707286552765,0.7144726435325308,0.5628,0.052,221.0,212.0,0.003049082511616706
15.468066030652627,290.6915836925099,0.5002224234475721,9.33360294130536,0.6160042202943975,12.364853825286298,0.6951928458092637,0.6508,0.1248,215.0,174.0,0.0020565060746835194
13.051950692889385,287.72908014508545,0.5263595043609549,9.833864103562696,0.14972378136700154,5.2466690086938685,0.7013370599700761,0.6571,0.0961,242.0,177.0,0.002207768138556572
14.986372324437358,274.3428565296946,0.4601843132839229,9.467836647787479,0.4159275481891369,11.10437784429303,0.7073184978501859,0.5914,0.06,289.0,306.0,0.0017258983262703536
14.692204150288264,308.4029999209236,0.5963459875788654,11.392480940000283,0.6018126304835897,13.65095663234867,0.7158865004369949,0.5921,0.0521,231.0,257.0,0.004761188931656957
14.781167537276168,301.6264282666248,0.6376646671304443,11.270099191269546,0.2764027659234075,8.097982461610204,0.7064260972259014,0.6758,0.0759,202.0,172.0,0.0014651824331737865
16.709622284479057,241.08191726224405,0.4137674796924349,8.7940720906942,0.20508651045628615,6.851440601641743,0.7244130145069299,0.5525,0.1021,301.0,358.0,0.0030510105151597697
15.756786622062428,290.8739287406015,0.4176325766131594,8.460617384884698,0.3147707428576639,8.87263842951255,0.6810611945689276,0.6285,0.084,271.0,214.0,0.0019960553829472256
14.400394155206149,297.1627145893154,0.4058536927637426,8.83504971395247,0.16386566629389362,6.981638066411095,0.7012122009078856,0.557,0.0522,256.0,266.0,0.002001889493412869
15.685078070162655,323.0777145161504,0.10163892319363918,2.064586790064307,0.2857396911261893,8.77904096834703,0.6962366545226225,0.6128,0.0667,218.0,202.0,0.0021990615756957137
14.142274958723066,342.146389020636,0.3079815327689658,6.9202372308085085,0.5298732991191011,12.275916558762221,0.6882547387420175,0.5662,0.0873,179.0,156.0,0.0012770148390283795
14.20032766590402,351.3634428595235,0.5841246154136686,10.850782090918814,0.36295647085808674,9.123651825185538,0.6766115137158779,0.5952,0.1314,177.0,141.0,0.0067866798825421204
14.230547029462006,276.848218958767,0.6047489419528007,10.876661541041525,0.1680798601419457,5.351443180449729,0.6998339263262503,0.6378,0.1201,238.0,122.0,0.002892397346919847
10.732694874573854,337.4570377306843,0.6663340513871973,11.869998376375625,0.7331437317223181,14.020727612972873,0.6845130345358857,0.6082,0.1133,171.0,166.0,0.0037258006865579247
18.02994354857102,214.27035958489358,0.6556715057329863,11.209754292503998,0.29627675203421716,5.36854144005215,0.708385505230707,0.8673,0.5381,152.0,171.0,0.016583236888371714
15.60150030069576,296.7424876547055,0.515762144847074,9.847718778727668,0.2234554815468601,7.350986711090243,0.7069948910201239,0.6547,0.0696,206.0,196.0,0.001599969918671605
17.284080582424632,342.4112416748425,0.3132580828963657,7.138599232035523,0.18978400676794605,7.347273195630088,0.7092625294741197,0.5661,0.0577,203.0,326.0,0.005632650545883
15.71658628281266,336.2112147153079,0.422617234366538,8.98925757069563,0.40428952715708744,10.871043335494099,0.6871209091273528,0.5671,0.068,212.0,255.0,0.0037388478350724175
11.780934286628288,332.0963938762285,0.6210619251293266,11.658189650936645,0.5567185391572459,12.515410737186594,0.6991357814201244,0.5702,0.0927,204.0,166.0,0.001879335029161206
15.357467959418864,263.58184711710544,0.6167281095769528,10.909871849838618,0.21850195388072574,6.541617943751659,0.7091112574855284,0.6685,0.1017,232.0,270.0,0.002317170591988051
13.703910661875973,311.88332823265137,0.5107790881917157,9.852783688121717,0.5512168263922236,12.432049517700685,0.6845435372688224,0.6404,0.0732,249.0,221.0,0.0018865773209051791
12.795604944035764,326.9205816256683,0.5705530896152656,10.160307070450909,0.28564347884503083,7.567073996627945,0.6967476406561471,0.679,0.1127,191.0,157.0,0.002117994519593742
15.663235104869468,274.6182206917023,0.4332043260606302,9.068766240636624,0.13651836314061552,6.075285742197662,0.7242963439283672,0.5887,0.0591,252.0,192.0,0.0035547974671722438
17.411029574853007,266.4729849363256,0.5872701836183951,11.30638796074653,0.23348006651018033,8.19910106534805,0.7119987459896422,0.5843,0.0554,293.0,275.0,0.002792857531962881
13.200359737435855,297.4292778507392,0.7973026168905446,13.375226866342363,0.20169905132345106,6.926992946545942,0.6962074686223809,0.6243,0.0762,260.0,173.0,0.001807162030937594
16.009376284379847,314.3452168225241,0.43744788862053074,8.899741937705539,0.32875707867748477,9.440435721871228,0.6840975089642414,0.621,0.0686,230.0,212.0,0.0033180271638417304
12.445985776330573,357.26343084333854,0.5206626444331139,10.469112029421588,0.31060150746777954,9.251988837930984,0.6956639074566141,0.5594,0.0761,212.0,182.0,0.003656652182372335
13.845823737887725,308.6205661571393,0.569769489469272,10.993627626169939,0.20008532421763836,7.503023904447755,0.7002982932963907,0.6,0.0545,223.0,300.0,0.0018850975896914097
15.319109640490318,315.3915755930305,0.46716734881956185,9.197015699259767,0.28135656873526743,7.407668510018489,0.6895400218407424,0.5737,0.1633,221.0,160.0,0.0016405955372703269
14.485517274814654,275.08067666679557,0.43732886842013896,8.778237593930319,0.7117683184142312,14.106606834962282,0.6971454085263562,0.6282,0.0838,230.0,228.0,0.0024086486656600173
